Row,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,y
782,30,0,0,1,A,10,13,11,31,123.7,132.8,97.5,beta,1,0,454,0,0,0,0,0,1,0,0,1,0,1,0,110,0,0,812,1,322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,1
783,34,1,0,1,A,10,13,5,31,128.1,156.2,13.9,chi,0,0,404,1,0,1,0,0,0,0,1,0,0,0,0,127,0,0,562,0,289,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mm,NST,1,-1
784,34,0,1,1,D,16,18,2,28,162.9,16.2,20.6,alpha,1,0,605,1,0,0,0,0,0,1,0,1,0,0,0,23,0,0,250,0,411,0,0,0,0,0,0,0,0,1,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NST,0,-1
785,26,1,1,0,A,8,17,4,21,99.3,119,125.7,beta,0,0,555,1,0,0,0,0,0,0,0,1,0,0,0,105,0,0,562,0,333,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,-1
786,26,0,1,1,B,17,4,16,26,181.5,142.6,52.4,beta,1,0,323,1,0,1,0,0,0,0,0,0,0,0,0,108,0,0,624,0,422,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ma,PT,1,-1
787,28,1,1,1,A,1,17,8,33,148.2,33,162.4,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,231,0,0,562,0,466,0,0,0,0,0,0,0,0,1,73,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
788,33,1,1,1,A,14,12,2,25,97.4,103.9,80.3,beta,0,0,404,1,1,0,0,0,0,0,0,0,0,0,0,168,0,0,624,0,566,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,-1
789,24,1,0,1,A,14,17,4,33,34.7,164.9,185,beta,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,191,0,0,437,0,710,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
790,31,1,1,0,A,18,7,12,38,170.9,34.9,52.8,beta,1,0,404,0,0,0,0,0,0,0,0,1,0,0,0,114,0,0,874,1,333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,0,1
791,30,0,1,0,E,10,18,17,28,103.5,184.3,171.8,chi,0,0,303,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,624,0,233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mm,NST,1,-1
792,20,1,1,1,A,2,14,17,36,160.6,21.1,129,beta,0,0,555,1,0,0,0,0,0,0,0,1,0,0,0,118,0,0,812,0,377,0,0,0,0,0,1,0,0,1,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,0,1
793,39,1,1,1,A,18,1,3,33,124.7,118.7,129.3,chi,1,0,353,1,0,0,0,0,0,0,1,0,0,0,0,131,0,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Mk,NST,1,-1
794,28,1,1,0,A,15,18,5,30,15,98.9,55.4,beta,0,0,404,0,0,0,0,0,0,0,1,1,0,0,0,23,0,0,375,0,355,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
795,27,1,0,1,D,14,0,10,24,116.2,158.6,51.9,alpha,1,0,848,1,0,0,0,0,0,0,0,0,0,0,0,135,0,0,812,0,266,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,ST,1,-1
796,30,1,1,0,A,4,18,2,31,119.3,189.2,138.8,beta,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,129,0,0,874,0,289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
797,39,0,1,0,D,3,15,5,33,19.9,106.2,149.7,alpha,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,101,0,0,812,0,366,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,ST,1,-1
798,25,1,0,1,B,9,15,6,23,16.5,10.2,83,beta,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,812,1,389,0,0,0,365,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Mm,NST,1,-1
799,31,0,0,0,A,18,6,18,29,197.1,163.1,61.7,beta,0,0,353,1,0,1,0,0,0,0,0,0,1,0,0,131,0,0,562,0,377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
800,29,1,1,1,A,4,18,12,28,20.6,112.3,59.1,beta,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,96,0,0,874,0,533,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,0,1
801,29,0,0,0,A,8,5,8,29,14,48.7,75.2,beta,1,0,283,1,0,0,0,0,1,0,0,1,0,1,0,163,0,0,812,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Mp,NPT,1,1
802,30,0,1,1,A,8,2,5,28,41.3,79.4,77.6,alpha,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,114,0,0,624,0,333,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mm,NST,1,-1
803,27,1,1,1,E,11,8,8,30,85.7,144.1,67.9,alpha,1,0,232,1,0,1,0,0,0,0,0,0,1,0,0,118,0,0,562,0,777,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mm,NST,1,-1
804,29,1,1,0,A,12,12,11,30,38.8,39,31.2,beta,1,0,202,1,0,0,0,0,0,0,0,0,0,0,0,73,0,0,624,0,211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
805,23,1,0,0,A,9,4,15,42,46.2,56.1,193.6,beta,1,0,555,1,0,0,0,0,1,0,0,1,0,0,0,158,0,0,749,0,366,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,1
806,38,1,1,0,A,13,4,10,32,27.3,126.9,77.3,beta,1,0,686,1,0,0,0,0,0,0,0,1,0,0,0,187,0,0,624,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
807,31,0,1,1,A,12,18,13,25,15.1,92.4,28.5,beta,1,0,151,1,0,0,0,0,1,0,0,1,0,0,0,129,0,0,624,0,400,1,0,0,436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,1
808,31,1,1,1,A,13,14,16,34,46.2,48.7,128.1,beta,1,0,404,1,0,0,0,1,0,0,0,1,0,1,0,37,0,0,812,0,544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
809,31,1,1,1,A,16,0,14,39,28.2,45.2,197.8,beta,1,0,454,1,0,0,0,0,0,0,0,1,0,0,0,139,0,0,562,0,455,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
810,25,1,1,1,B,10,5,18,23,17.5,182,118.6,chi,0,0,252,1,0,1,0,1,0,0,0,0,0,1,0,102,0,0,874,0,344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ma,PT,1,-1
811,33,1,0,0,A,3,6,9,29,1.5,173.9,1.4,alpha,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,120,0,0,812,0,477,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Mm,NST,0,-1
812,25,0,0,0,A,0,6,9,35,108.8,163.9,19.4,beta,1,0,454,1,0,0,0,0,0,0,0,1,0,0,0,133,0,0,874,0,433,0,0,0,0,0,0,0,0,1,77,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mk,NST,1,1
813,32,1,0,0,A,7,15,15,39,97.1,182.4,56.7,beta,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,169,0,0,812,0,389,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
814,22,1,0,0,A,14,1,12,30,119.1,6.8,64.3,beta,0,0,404,1,0,0,0,0,1,0,0,1,0,1,0,141,0,0,624,0,644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,1
815,32,0,1,0,E,8,15,0,38,59.6,84.8,78.2,alpha,0,0,605,1,0,0,1,0,0,0,0,1,0,0,0,124,0,0,624,0,522,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mm,NST,1,-1
816,23,1,1,1,E,2,8,14,26,108.2,86.4,161.3,alpha,0,0,383,1,0,1,0,0,0,0,0,0,0,0,0,119,0,0,812,0,289,0,0,0,430,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Mk,NST,1,-1
817,24,0,1,0,A,2,13,8,24,192.4,151.6,11.5,beta,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,347,0,0,562,0,211,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
818,35,1,0,1,A,17,5,6,21,186.7,45.8,155.1,beta,0,0,404,1,0,0,0,0,1,0,0,1,0,0,0,149,0,0,624,0,355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,1
819,35,1,1,1,A,9,6,12,31,141.8,32.4,42.3,beta,0,0,353,1,1,0,0,0,0,0,0,0,0,0,0,37,0,0,624,0,322,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,1
820,27,0,1,0,A,7,18,5,32,86.9,159.3,111,beta,0,1,404,1,0,0,1,0,0,0,0,0,0,0,0,125,0,0,812,0,444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
821,32,1,1,0,A,4,0,10,30,158.3,47.2,96.6,beta,0,0,404,1,0,0,0,0,0,1,0,1,0,0,0,82,0,0,812,0,333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
822,26,0,1,1,A,14,5,7,47,31.3,199.9,87.3,beta,0,0,454,1,0,1,0,0,0,0,0,0,0,1,0,138,0,0,562,0,433,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mm,NST,0,-1
823,24,1,1,1,A,6,1,6,27,3.5,140.5,153.2,beta,1,0,454,1,0,1,0,0,0,0,0,0,0,0,0,117,0,0,812,0,477,0,0,0,359,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,1
824,29,1,1,1,A,17,12,9,26,120.1,153.8,167.1,beta,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,77,0,0,375,0,400,0,0,0,0,0,0,0,0,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Mp,NPT,1,-1
825,27,1,1,1,A,2,17,13,32,171.3,92.4,185.9,beta,0,0,404,1,0,1,0,0,0,0,1,0,0,0,0,106,0,0,624,0,222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,NPT,1,-1
826,23,1,0,0,A,10,14,17,28,153.6,25.8,15.4,beta,0,0,50,1,0,0,0,0,0,0,0,1,0,0,0,125,0,0,812,0,733,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
827,35,1,1,1,C,18,0,2,22,192.8,79.8,54.4,chi,1,0,505,1,1,0,0,0,0,0,0,0,0,0,0,79,0,0,687,0,466,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,-1
828,30,1,0,1,A,11,1,6,38,111,80.4,134.1,beta,1,0,353,0,1,0,0,0,0,0,0,0,0,1,0,104,1,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
829,32,1,1,1,A,11,1,8,29,92.3,181.7,163.5,beta,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,126,0,0,624,0,511,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,-1
830,20,0,1,0,A,17,15,11,35,2.4,160.1,79,beta,0,0,404,1,0,0,0,0,0,0,0,0,0,0,0,109,0,0,562,0,311,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
831,28,1,1,1,B,16,7,7,24,165.2,123.1,7.4,beta,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,207,0,0,812,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Ma,PT,0,-1
832,35,1,1,0,A,4,17,14,24,112.9,26.5,12.3,beta,0,0,404,0,0,1,0,0,0,0,0,0,1,0,0,49,0,0,562,1,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
833,35,1,1,1,A,7,2,0,39,144,49.2,20.4,beta,0,0,182,1,0,0,0,0,0,0,0,0,0,0,0,160,0,0,812,0,289,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
834,28,1,1,0,A,6,10,0,35,158.9,168.3,55.2,beta,1,0,404,1,1,0,0,0,0,0,0,0,0,1,0,155,0,0,624,0,477,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,-1
835,31,1,1,0,A,4,2,10,35,123.8,26.3,50.2,beta,1,1,404,0,0,1,0,0,0,0,0,0,0,0,0,225,1,1,624,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Mm,NST,1,1
836,26,1,0,1,B,1,3,7,29,174.1,17.2,12.7,alpha,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,76,0,0,624,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mm,PT,0,-1
837,32,0,1,1,A,7,13,16,21,113.5,61.3,75.1,beta,0,0,151,0,0,1,0,0,0,0,0,0,1,0,0,43,0,0,624,1,722,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,-1
838,28,0,1,0,A,5,16,1,26,44.5,19.4,136.4,beta,1,1,404,1,0,0,0,0,0,0,0,1,0,0,0,224,0,0,812,0,344,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
839,33,1,1,1,A,8,8,0,35,183.9,133.6,80.9,beta,1,0,404,0,0,0,0,0,0,0,1,0,0,0,0,81,1,0,562,0,211,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
840,33,1,0,0,A,17,15,13,30,110.2,102.7,96.8,beta,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,47,0,0,437,0,466,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
841,24,1,1,1,A,6,10,12,37,79.2,34.9,119.8,beta,1,0,404,1,0,0,0,0,0,0,1,1,0,0,0,30,0,0,624,0,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Mp,ST,1,-1
842,40,1,0,1,A,18,18,6,32,154.9,185.2,31.9,beta,0,0,404,1,1,0,0,0,0,0,1,0,0,0,0,132,0,1,437,0,577,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,NPT,0,-1
843,28,1,1,1,A,0,18,12,32,62.6,107.9,66.2,chi,0,0,706,1,0,0,0,0,0,1,0,1,0,0,0,179,0,0,562,0,322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Mm,NST,1,-1
844,31,0,1,0,A,17,1,15,37,199.2,69.4,41.4,beta,0,0,404,1,1,0,0,0,0,1,0,0,0,0,0,434,0,0,125,0,455,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
845,34,1,1,1,A,9,5,0,30,63.4,80.3,91.6,beta,1,0,404,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,749,1,400,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,-1
846,22,1,1,1,A,13,7,12,18,18.5,163.8,196,beta,0,1,454,1,0,0,0,0,0,0,0,1,0,0,0,148,0,0,812,0,577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Mp,NPT,1,1
847,30,1,1,0,A,0,4,4,31,94.4,86.3,175.1,beta,1,0,555,1,0,1,0,0,0,0,0,0,0,0,0,38,0,0,624,0,311,0,0,0,0,0,1,0,0,1,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mk,NST,1,-1
848,29,1,1,1,A,3,9,17,36,3.2,177.3,28.7,beta,0,0,404,0,0,1,0,0,0,0,0,0,1,0,0,16,0,0,624,0,200,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,NPT,0,-1
849,28,1,0,0,E,13,18,14,36,9.7,69.2,68.7,chi,0,0,252,1,0,1,0,0,0,1,0,0,0,0,0,111,0,0,562,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mm,PT,0,-1
850,25,0,0,0,A,17,1,17,26,80.1,29.7,179.8,beta,0,0,373,0,0,0,0,1,0,0,0,1,0,0,1,154,0,0,812,0,633,0,0,0,362,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
851,31,1,0,1,A,4,0,2,29,170.1,60.6,37.5,beta,0,0,202,1,0,0,0,0,0,0,0,0,0,0,0,156,0,0,562,0,200,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
852,33,1,0,1,A,10,7,1,32,114.3,121.3,160.7,beta,0,0,404,1,1,0,0,0,0,0,0,0,1,0,0,121,0,1,562,0,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,-1
853,35,1,1,0,E,17,4,17,23,85.3,127.5,191.1,chi,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,189,0,0,187,0,455,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ma,NST,1,-1
854,27,1,1,1,A,13,8,15,29,109.4,7.3,108.8,beta,1,0,404,1,0,0,0,0,0,0,0,0,0,0,0,139,0,0,812,0,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
855,30,1,1,1,E,17,6,18,47,2.3,83,127.7,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,74,0,0,312,0,311,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mk,NPT,1,-1
856,34,1,0,1,A,12,1,4,27,25.7,18,99.4,alpha,0,0,706,1,0,0,0,0,0,1,0,1,0,0,0,23,0,0,562,0,444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Mm,NPT,1,1
857,29,1,1,1,C,15,16,2,28,108.1,153.4,107.1,beta,1,0,404,1,0,1,0,0,0,0,0,0,0,1,0,76,0,0,562,0,655,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mk,NST,1,-1
858,25,1,0,0,A,2,8,0,37,134.5,70.9,85.3,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,97,0,0,250,0,455,0,0,0,500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Mp,NPT,1,-1
859,24,1,0,1,C,7,17,11,24,115.2,96.1,73.2,beta,0,0,404,1,0,0,0,0,0,0,1,0,0,0,0,129,0,0,624,0,222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mm,NST,1,-1
860,23,0,0,1,D,14,15,3,25,127.7,17.3,31.5,chi,1,0,404,0,1,0,0,0,0,0,0,0,0,1,0,152,1,0,562,0,677,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mk,ST,1,-1
861,44,1,1,0,A,7,9,1,23,99.6,160.5,144,beta,0,0,353,1,0,1,0,0,0,0,0,0,1,0,0,241,0,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,NPT,1,-1
862,23,1,1,1,C,4,8,16,27,100.8,167.9,115.4,alpha,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,173,0,0,562,0,200,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mm,NST,1,-1
863,29,1,1,1,A,16,8,18,25,159.1,188.7,87.9,beta,0,0,353,1,0,0,0,0,1,0,0,1,0,0,0,202,0,0,562,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Mp,NPT,1,1
864,33,0,1,1,A,4,18,10,36,29,139.4,158.4,beta,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,82,0,0,874,0,522,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
865,32,1,1,1,A,1,0,0,41,161.4,45.5,4.7,beta,0,0,484,0,1,0,0,0,0,0,0,0,0,0,0,147,1,1,562,0,389,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
866,33,0,1,1,A,2,1,0,29,54.2,68.9,161.7,beta,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,132,0,0,250,0,622,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,1
867,37,1,1,0,A,0,4,9,19,150.3,76.2,131.2,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,177,0,0,749,0,766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,1
868,33,1,1,1,A,9,9,12,37,2.6,136.4,110.7,beta,0,0,454,1,1,0,0,0,0,0,0,0,0,0,0,242,0,0,562,0,222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,NPT,1,-1
869,26,1,0,0,A,7,15,10,28,78.5,181.4,188.4,beta,0,0,484,1,0,1,0,0,0,0,0,0,0,0,0,91,0,0,812,0,611,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
870,35,1,0,1,A,13,12,9,25,50.2,41.7,120.5,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,71,0,0,812,0,677,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,-1
871,31,1,1,1,E,12,13,15,26,36.5,6.1,191.1,chi,1,0,353,1,0,1,0,0,0,0,0,0,1,0,0,140,0,0,562,0,477,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mk,PT,1,-1
872,26,1,1,1,C,15,4,18,35,157,178.7,88.4,beta,1,0,605,1,0,1,0,0,0,1,0,0,0,0,0,43,0,0,562,0,566,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Ma,PT,1,-1
873,23,1,1,0,B,4,9,4,35,45.9,35.1,136.6,chi,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,74,0,0,874,0,533,0,0,0,436,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Ma,PT,0,1
874,28,1,1,1,A,13,2,5,29,186.8,150,124.2,beta,0,0,454,1,1,0,0,1,0,0,0,0,0,1,0,20,0,0,562,0,455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
